"response_id","experienced_maori","travelled_with_child_under_15","travelled_with_other_above_15","drive_yourself","qtr","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","no_days_in_nz","age_range","treated_spend","visited_island","spend_per_day"
"GEN24_1034031","Yes","No","Yes","Yes","3","Asia","Female","Yes","Holiday / vacation",325,27,9189,"North",28.2738461538462
"GEN24_1034040","No","No","Yes","Yes","3","Americas","Female","Yes","Holiday / vacation",11,52,3915.825922,"North",355.984174727273
"GEN24_1034054","No","No","Yes","No","3","Asia","Male","Yes","Holiday / vacation",13,37,9522.999361,"South",732.538412384615
"GEN24_1034077","No","No","No","Yes","3","Asia","Male","Yes","Holiday / vacation",10,72,8825.637,"Both",882.5637
"GEN24_1034081","Yes","No","Yes","No","3","Asia","Female","No","Education",12,37,2999.114,"Both",249.926166666667
"GEN24_1034083","No","No","No","Yes","3","Asia","Female","Yes","Holiday / vacation",8,27,3342.524,"Both",417.8155
"GEN24_1034099","No","No","No","Yes","3","Oceania","Male","Yes","Other",16,72,3580,"Both",223.75
"GEN24_1034102","No","No","No","No","3","Oceania","Female","No","Visiting friends / relatives",14,52,1623.887,"South",115.991928571429
"GEN24_1034114","No","No","Yes","Yes","3","Oceania","Female","No","Holiday / vacation",3,27,2273.4418,"North",757.813933333333
"GEN24_1034115","No","No","Yes","Yes","3","Oceania","Female","No","Holiday / vacation",3,37,1163.785683,"North",387.928561
"GEN24_1034116","No","No","No","Yes","3","Asia","Male","No","Business",11,32,3200,"North",290.909090909091
"GEN24_1034121","No","No","Yes","Yes","3","Asia","Male","No","Visiting friends / relatives",12,52,4090,"Both",340.833333333333
"GEN24_1034131","No","Yes","Yes","Yes","3","Asia","Male","Yes","Holiday / vacation",9,47,2990.408143,"Both",332.267571444444
"GEN24_1034132","No","No","No","No","3","Asia","Female","No","Visiting friends / relatives",14,37,200,"North",14.2857142857143
"GEN24_1034141","Yes","No","Yes","Yes","3","Americas","Male","Yes","Holiday / vacation",15,62,4984.405179,"North",332.2936786
"GEN24_1034151","Yes","No","Yes","Yes","3","Asia","Male","No","Education",7,57,1033.333333,"South",147.619047571429
"GEN24_1034160","Yes","Yes","Yes","Yes","3","Americas","Male","Yes","Holiday / vacation",17,47,11180,"Both",657.647058823529
"GEN24_1034163","No","Yes","Yes","No","3","Asia","Female","Yes","Holiday / vacation",10,42,1000,"North",100
"GEN24_1034167","Yes","No","Yes","Yes","3","Europe","Male","No","Visiting friends / relatives",21,67,2094.052,"Both",99.7167619047619
"GEN24_1034173","No","No","Yes","Yes","3","Americas","Female","Yes","Holiday / vacation",16,27,4847.902797,"Both",302.9939248125
"GEN24_1034176","Yes","No","Yes","Yes","3","Americas","Male","No","Holiday / vacation",18,57,4650,"North",258.333333333333
"GEN24_1034179","No","Yes","Yes","Yes","3","Americas","Male","No","Holiday / vacation",20,57,4890.186363,"South",244.50931815
"GEN24_1034182","Yes","No","No","Yes","3","Europe","Male","Yes","Education",33,22,8020.21916,"Both",243.036944242424
"GEN24_1034187","No","No","No","Yes","3","Europe","Male","Yes","Business",7,42,3400,"Both",485.714285714286
"GEN24_1034205","Yes","No","Yes","No","3","Europe","Female","No","Business",32,52,10622.7081,"North",331.959628125
"GEN24_1034208","No","No","Yes","No","3","Asia","Male","Yes","Holiday / vacation",6,72,6166.158497,"North",1027.69308283333
"GEN24_1034219","No","No","Yes","Yes","3","Oceania","Female","No","Holiday / vacation",8,27,1392,"North",174
"GEN24_1034226","No","No","Yes","Yes","3","Americas","Male","Yes","Holiday / vacation",14,37,8223.234437,"Both",587.373888357143
"GEN24_1034235","Yes","No","Yes","Yes","3","Americas","Female","Yes","Holiday / vacation",14,32,11002.91932,"North",785.922808571429
"GEN24_1034238","Yes","No","Yes","No","3","Americas","Female","Yes","Holiday / vacation",19,52,2960,"North",155.789473684211
"GEN24_1034286","Yes","No","No","Yes","3","Europe","Male","Yes","Holiday / vacation",15,22,3250,"South",216.666666666667
"GEN24_1034287","No","No","Yes","Yes","3","Europe","Male","Yes","Visiting friends / relatives",8,42,1148.333333,"South",143.541666625
"GEN24_1034295","Yes","No","Yes","No","3","Asia","Female","Yes","Holiday / vacation",11,27,1330,"South",120.909090909091
"GEN24_1034303","No","No","Yes","No","3","Oceania","Female","No","Visiting friends / relatives",12,57,4319.53942,"North",359.961618333333
"GEN24_1034312","No","No","No","No","3","Asia","Female","Yes","Holiday / vacation",59,27,1160,"South",19.6610169491525
"GEN24_1034319","No","No","Yes","No","3","Europe","Female","No","Other",18,22,7015.0742,"Both",389.726344444444
"GEN24_1034320","No","No","Yes","Yes","3","Europe","Female","Yes","Holiday / vacation",20,27,5941.5147,"Both",297.075735
"GEN24_1034321","No","No","No","No","3","Oceania","Male","No","Visiting friends / relatives",9,52,1775.449787,"North",197.272198555556
"GEN24_1034335","No","No","No","No","3","Americas","Female","Yes","Visiting friends / relatives",3,52,1240.93075,"North",413.643583333333
"GEN24_1034336","No","No","Yes","Yes","3","Oceania","Female","No","Holiday / vacation",2,42,630,"South",315
"GEN24_1034338","No","No","Yes","No","3","Asia","Male","Yes","Holiday / vacation",7,22,753.25,"South",107.607142857143
"GEN24_1034340","No","No","No","Yes","3","Europe","Male","No","Other",12,27,1836.46818,"South",153.039015
"GEN24_1034343","No","No","Yes","Yes","3","Oceania","Male","No","Visiting friends / relatives",8,47,866.0730667,"South",108.2591333375
"GEN24_1034361","No","No","Yes","No","3","Europe","Female","No","Other",25,37,4789.22094,"South",191.5688376
"GEN24_1034382","No","No","Yes","Yes","3","Oceania","Female","No","Holiday / vacation",8,37,3789.069667,"South",473.633708375
"GEN24_1034417","No","No","Yes","Yes","3","Europe","Male","No","Holiday / vacation",18,62,3500,"North",194.444444444444
"GEN24_1034424","No","No","Yes","No","3","Europe","Male","Yes","Visiting friends / relatives",23,62,724.6847475,"North",31.5080325
"GEN24_1034432","No","No","No","Yes","3","Europe","Female","Yes","Holiday / vacation",338,27,28447.2522,"Both",84.1634680473373
"GEN24_1034438","No","No","Yes","No","3","Europe","Female","No","Visiting friends / relatives",16,57,2502.39214,"South",156.39950875
"GEN24_1034442","Yes","No","No","Yes","3","Europe","Female","No","Visiting friends / relatives",188,27,8900,"South",47.3404255319149
"GEN24_1034459","No","No","Yes","No","3","Oceania","Female","Yes","Visiting friends / relatives",5,32,433.0365333,"South",86.60730666
"GEN24_1034472","No","No","Yes","Yes","3","Oceania","Female","No","Visiting friends / relatives",15,67,1625,"South",108.333333333333
"GEN24_1034473","Yes","No","No","Yes","3","Asia","Female","Yes","Holiday / vacation",8,32,3772.42948,"Both",471.553685
"GEN24_1034477","No","No","No","Yes","3","Oceania","Female","No","Visiting friends / relatives",10,72,882.3119367,"North",88.23119367
"GEN24_1034479","No","Yes","Yes","No","3","Oceania","Male","No","Business",32,42,4041.674311,"North",126.30232221875
"GEN24_1034480","No","No","Yes","Yes","3","Oceania","Female","No","Visiting friends / relatives",11,52,2200,"North",200
"GEN24_1034484","No","No","Yes","Yes","3","Oceania","Male","No","Visiting friends / relatives",5,32,649.5548,"North",129.91096
"GEN24_1034485","No","No","Yes","No","3","Oceania","Female","No","Visiting friends / relatives",5,32,541.2956667,"North",108.25913334
"GEN24_1034493","No","No","Yes","Yes","3","Americas","Female","Yes","Holiday / vacation",14,37,981.9898668,"North",70.1421333428571
"GEN24_1034506","No","No","No","Yes","3","Asia","Female","Yes","Holiday / vacation",287,27,5200,"South",18.1184668989547
"GEN24_1034508","No","No","Yes","Yes","3","Asia","Female","No","Holiday / vacation",12,10,15700,"North",1308.33333333333
"GEN24_1034511","No","No","No","Yes","3","Oceania","Female","No","Visiting friends / relatives",18,57,2553.832955,"North",141.879608611111
"GEN24_1034515","No","No","Yes","Yes","3","Oceania","Male","No","Other",8,77,1011.681601,"North",126.460200125
"GEN24_1034522","Yes","No","No","Yes","3","Europe","Female","Yes","Visiting friends / relatives",28,27,7538.5872,"Both",269.235257142857
"GEN24_1034537","Yes","No","Yes","Yes","3","Americas","Female","Yes","Holiday / vacation",16,47,15461.99715,"Both",966.374821875
"GEN24_1034542","No","No","No","Yes","3","Asia","Male","No","Visiting friends / relatives",34,52,5602.986667,"North",164.7937255
"GEN24_1034556","No","No","Yes","No","3","Oceania","Female","Yes","Visiting friends / relatives",18,32,1324.124022,"North",73.5624456666667
"GEN24_1034557","No","No","Yes","No","3","Asia","Male","No","Holiday / vacation",10,52,29368.69442,"South",2936.869442
"GEN24_1034558","No","No","Yes","Yes","3","Asia","Female","No","Visiting friends / relatives",12,32,1480.101,"South",123.34175
"GEN24_1034565","Yes","No","No","Yes","3","Europe","Female","Yes","Other",345,22,4050,"North",11.7391304347826
"GEN24_1034572","No","No","Yes","No","3","Asia","Female","No","Holiday / vacation",9,62,4521.565,"South",502.396111111111
"GEN24_1034574","Yes","No","Yes","No","3","Americas","Female","Yes","Holiday / vacation",21,52,5549.0085,"North",264.2385
"GEN24_1034585","No","No","Yes","Yes","3","Europe","Male","No","Visiting friends / relatives",18,47,3664.591,"North",203.588388888889
"GEN24_1034587","Yes","Yes","Yes","Yes","3","Americas","Male","Yes","Holiday / vacation",12,42,22419.48222,"North",1868.290185
"GEN24_1034590","No","Yes","Yes","Yes","3","Americas","Male","Yes","Holiday / vacation",3,37,2196.612885,"North",732.204295
"GEN24_1034591","Yes","No","Yes","Yes","3","Americas","Male","Yes","Holiday / vacation",28,72,2481.8615,"Both",88.6379107142857
"GEN24_1034598","Yes","Yes","Yes","No","3","Americas","Male","Yes","Holiday / vacation",21,42,7859.228083,"Both",374.248956333333
"GEN24_1034599","Yes","No","Yes","No","3","Americas","Female","Yes","Visiting friends / relatives",13,27,1202.285175,"North",92.483475
"GEN24_1034600","Yes","Yes","Yes","Yes","3","Oceania","Male","Yes","Holiday / vacation",11,32,2690.600327,"Both",244.600029727273
"GEN24_1034601","Yes","Yes","Yes","Yes","3","Americas","Female","No","Holiday / vacation",16,42,4743.113089,"Both",296.4445680625
"GEN24_1034623","Yes","No","Yes","No","3","Asia","Male","Yes","Holiday / vacation",12,10,4498.330597,"North",374.860883083333
"GEN24_1034647","Yes","No","Yes","Yes","3","Americas","Female","Yes","Education",31,37,3151.964105,"Both",101.676261451613
"GEN24_1034661","No","No","No","Yes","3","Oceania","Female","No","Visiting friends / relatives",8,62,860,"South",107.5
"GEN24_1034684","No","Yes","Yes","Yes","3","Asia","Male","Yes","Visiting friends / relatives",8,47,6100,"North",762.5
"GEN24_1034687","Yes","No","No","Yes","3","Europe","Male","Yes","Holiday / vacation",20,32,4900,"Both",245
"GEN24_1034692","No","No","Yes","Yes","3","Asia","Female","Yes","Holiday / vacation",9,47,7900,"Both",877.777777777778
"GEN24_1034702","No","Yes","Yes","Yes","3","Oceania","Female","No","Holiday / vacation",14,42,4113.847067,"South",293.846219071429
"GEN24_1034713","No","No","Yes","No","3","Oceania","Female","No","Holiday / vacation",12,52,4681.1934,"Both",390.09945
"GEN24_1034725","No","No","Yes","No","3","Oceania","Male","No","Holiday / vacation",7,22,2165.182667,"South",309.311809571429
"GEN24_1034726","No","No","No","Yes","3","Oceania","Male","No","Holiday / vacation",14,62,2037.436889,"South",145.531206357143
"GEN24_1034732","Yes","Yes","Yes","Yes","3","Oceania","Female","No","Visiting friends / relatives",8,57,4113.847067,"North",514.230883375
"GEN24_1034747","No","No","No","Yes","3","Europe","Male","Yes","Holiday / vacation",7,27,6227.787681,"North",889.683954428571
"GEN24_1034752","No","No","Yes","Yes","3","Asia","Female","Yes","Holiday / vacation",9,32,2543.470675,"South",282.607852777778
"GEN24_1034756","Yes","No","Yes","Yes","3","Oceania","Female","No","Visiting friends / relatives",16,67,1759.210917,"North",109.9506823125
"GEN24_1034757","Yes","No","Yes","Yes","3","Oceania","Male","No","Visiting friends / relatives",4,27,541.2956667,"North",135.323916675
"GEN24_1034760","No","No","Yes","Yes","3","Oceania","Male","No","Visiting friends / relatives",3,57,1104.24316,"South",368.081053333333
"GEN24_1034771","No","No","Yes","No","3","Americas","Female","Yes","Holiday / vacation",4,37,5956.4676,"North",1489.1169
"GEN24_1034773","No","No","Yes","Yes","3","Americas","Female","No","Visiting friends / relatives",19,52,1902.760483,"South",100.145288578947
"GEN24_1034778","Yes","No","Yes","No","3","Americas","Female","Yes","Holiday / vacation",6,57,5129.180433,"North",854.8634055
"GEN24_1034780","No","No","No","Yes","3","Americas","Female","No","Visiting friends / relatives",15,57,7528.313217,"Both",501.8875478
"GEN24_1034794","No","No","No","Yes","3","Europe","Female","No","Holiday / vacation",11,57,4817.531433,"North",437.957403
"GEN24_1034811","No","No","Yes","Yes","3","Oceania","Male","No","Business",10,32,2527,"Both",252.7
"GEN24_1034812","No","Yes","Yes","Yes","3","Europe","Female","No","Visiting friends / relatives",30,42,3759.358392,"North",125.3119464
"GEN24_1034827","No","No","No","Yes","3","Europe","Female","No","Visiting friends / relatives",55,57,7350,"South",133.636363636364
"GEN24_1034831","Yes","Yes","Yes","Yes","3","Asia","Male","No","Holiday / vacation",12,47,4800,"Both",400
"GEN24_1034835","Yes","No","Yes","Yes","3","Americas","Female","Yes","Holiday / vacation",10,27,3573.88056,"Both",357.388056
"GEN24_1034839","No","No","Yes","Yes","3","Americas","Female","No","Holiday / vacation",5,42,3121.630242,"North",624.3260484
"GEN24_1034847","No","No","No","No","3","Asia","Male","Yes","Visiting friends / relatives",3,47,858.525,"South",286.175
"GEN24_1034861","Yes","No","Yes","No","3","Europe","Female","Yes","Visiting friends / relatives",16,57,3450.87975,"South",215.679984375
"GEN24_1034862","No","No","Yes","Yes","3","Oceania","Male","No","Holiday / vacation",11,37,3247.774,"South",295.252181818182
"GEN24_1034872","Yes","No","No","Yes","3","Americas","Female","Yes","Holiday / vacation",27,27,6576.932975,"Both",243.590110185185
"GEN24_1034876","Yes","No","Yes","Yes","3","Asia","Male","Yes","Holiday / vacation",35,47,7646.880853,"North",218.482310085714
"GEN24_1034896","Yes","No","No","Yes","3","Europe","Female","Yes","Other",186,32,9452.40975,"Both",50.8194072580645
"GEN24_1034900","No","No","No","No","3","Asia","Female","Yes","Visiting friends / relatives",2,47,2083.354,"North",1041.677
"GEN24_1034906","No","No","Yes","Yes","3","Americas","Female","Yes","Holiday / vacation",7,47,3805.520967,"North",543.645852428571
"GEN24_1034923","Yes","No","No","Yes","3","Europe","Female","Yes","Holiday / vacation",14,32,4784.90882,"Both",341.779201428571
"GEN24_1034930","No","No","Yes","Yes","3","Americas","Female","No","Holiday / vacation",6,52,2130.264454,"North",355.044075666667
"GEN24_1034935","No","No","No","Yes","3","Asia","Female","No","Visiting friends / relatives",4,27,870,"North",217.5
"GEN24_1034940","No","No","Yes","No","3","Oceania","Male","Yes","Visiting friends / relatives",3,27,809.1869022,"North",269.7289674
"GEN24_1034947","Yes","No","No","Yes","3","Oceania","Female","No","Visiting friends / relatives",8,57,1460,"North",182.5
"GEN24_1034950","No","No","Yes","No","3","Europe","Male","Yes","Visiting friends / relatives",7,37,2160.5508,"North",308.650114285714
"GEN24_1034952","No","No","No","Yes","3","Oceania","Female","No","Visiting friends / relatives",4,52,1950,"North",487.5
"GEN24_1034961","No","No","Yes","Yes","3","Asia","Female","No","Holiday / vacation",5,27,1488.11,"South",297.622
"GEN24_1034970","No","No","Yes","Yes","3","Asia","Male","No","Visiting friends / relatives",16,57,1654.30108,"North",103.3938175
"GEN24_1034996","No","No","Yes","Yes","3","Asia","Male","Yes","Visiting friends / relatives",167,27,4445.247181,"North",26.6182465928144
"GEN24_1034999","Yes","No","No","Yes","3","Europe","Male","Yes","Business",13,32,4843.23471,"North",372.556516153846
"GEN24_1035001","Yes","Yes","Yes","Yes","3","Asia","Female","Yes","Education",14,32,4904.77193,"South",350.340852142857
"GEN24_1035008","Yes","No","Yes","Yes","3","Americas","Female","Yes","Holiday / vacation",8,22,2779.68488,"Both",347.46061
"GEN24_1035041","No","No","No","Yes","3","Oceania","Male","No","Visiting friends / relatives",7,62,790.2916733,"South",112.898810471429
"GEN24_1035043","Yes","Yes","Yes","Yes","3","Americas","Female","No","Holiday / vacation",10,37,5559.36976,"Both",555.936976
"GEN24_1035044","No","Yes","Yes","Yes","3","Asia","Male","Yes","Holiday / vacation",5,47,1551.714244,"South",310.3428488
"GEN24_1035046","Yes","No","Yes","Yes","3","Europe","Female","Yes","Holiday / vacation",25,32,3321.846855,"Both",132.8738742
"GEN24_1035047","No","No","Yes","Yes","3","Oceania","Male","No","Visiting friends / relatives",8,47,1145,"South",143.125
"GEN24_1035051","No","No","No","No","3","Asia","Female","Yes","Visiting friends / relatives",10,32,4771.21635,"South",477.121635
"GEN24_1035074","Yes","Yes","Yes","No","3","Americas","Female","No","Visiting friends / relatives",19,42,1764.879289,"North",92.8883836315789
